CASE_KEY,ACTIVITY,EVENTTIME,SORTING,RESOURCE
1870,ReviewDocuments,2024-10-01 07:44:03,5,Sachbearbeiter3
1870,StoreApplication,2024-10-14 12:07:20,6,Sachbearbeiter3
1870,AssessApplication,2024-10-25 09:54:51,7,Sachbearbeiter2
1870,CalculateClaim,2024-11-08 12:34:41,8,Sachbearbeiter2
1870,Write Notification,2024-11-21 08:58:19,9,Sachbearbeiter1
1870,SendNotification,2024-11-29 12:50:25,10,Sachbearbeiter3
1871,SendMailToParents,2024-09-19 21:53:59,1,System_5138
1871,ReceiveParentsData,2024-09-19 21:54:01,2,System_5139
1871,GenerateConfirmationMail,2024-09-29 17:35:15,3,System_7200
1871,SendConfirmationMail,2024-09-29 17:35:17,4,System_7201
1871,ReviewDocuments,2024-10-11 10:05:09,5,Sachbearbeiter1
1871,StoreApplication,2024-10-23 11:06:48,6,Sachbearbeiter1
1871,AssessApplication,2024-11-07 09:28:46,7,Sachbearbeiter3
1871,CalculateClaim,2024-11-20 08:36:49,8,Sachbearbeiter3
1871,Write Notification,2024-11-28 13:21:43,9,Sachbearbeiter2
1871,SendNotification,2024-12-05 12:02:18,10,Sachbearbeiter2
1872,SendMailToParents,2024-09-19 21:56:20,1,System_5140
1872,ReceiveParentsData,2024-09-19 21:56:25,2,System_5141
1872,GenerateConfirmationMail,2024-09-25 05:58:24,3,System_6851
1872,SendConfirmationMail,2024-09-25 05:58:27,4,System_6852
1872,ReviewDocuments,2024-10-08 11:04:14,5,Sachbearbeiter1
1872,RequestResubmission,2024-10-18 12:12:12,6,Sachbearbeiter1
1872,ReceiveResubmission,2024-10-18 12:16:25,7,System_7981
1872,ReviewDocuments,2024-11-08 10:38:49,8,Sachbearbeiter3
1872,StoreApplication,2024-11-21 07:51:44,9,Sachbearbeiter2
1872,AssessApplication,2024-11-29 12:05:56,10,Sachbearbeiter1
1872,CalculateClaim,2024-12-06 07:52:31,11,Sachbearbeiter3
1872,Write Notification,2024-12-10 14:16:11,12,Sachbearbeiter2
1872,SendNotification,2024-12-12 12:58:42,13,Sachbearbeiter1
1873,SendMailToParents,2024-09-19 22:03:24,1,System_5142
1873,ReceiveParentsData,2024-09-19 22:03:27,2,System_5143
1873,GenerateConfirmationMail,2024-09-23 09:57:41,3,System_6507
1873,SendConfirmationMail,2024-09-23 09:57:43,4,System_6508
1873,ReviewDocuments,2024-10-04 08:05:06,5,Sachbearbeiter2
1873,RequestResubmission,2024-10-16 10:28:17,6,Sachbearbeiter3
1873,ReceiveResubmission,2024-10-16 10:32:20,7,System_7899
1873,ReviewDocuments,2024-10-30 11:39:43,8,Sachbearbeiter2
1873,RequestResubmission,2024-11-13 15:27:27,9,Sachbearbeiter1
1873,ReceiveResubmission,2024-11-13 15:33:56,10,System_8230
1873,ReviewDocuments,2024-11-27 07:36:45,11,Sachbearbeiter1
1873,StoreApplication,2024-12-04 11:49:20,12,Sachbearbeiter1
1873,AssessApplication,2024-12-09 15:47:53,13,Sachbearbeiter3
1873,CalculateClaim,2024-12-12 08:32:44,14,Sachbearbeiter1
1873,Write Notification,2024-12-13 10:29:36,15,Sachbearbeiter1
1873,SendNotification,2024-12-16 08:52:18,16,Sachbearbeiter2
1874,SendMailToParents,2024-09-19 22:03:29,1,System_5144
1874,ReceiveParentsData,2024-09-19 22:03:33,2,System_5145
1874,GenerateConfirmationMail,2024-09-22 12:35:43,3,System_6266
1874,SendConfirmationMail,2024-09-22 12:35:44,4,System_6267
1874,ReviewDocuments,2024-10-03 07:49:17,5,Sachbearbeiter2
1874,StoreApplication,2024-10-15 12:07:24,6,Sachbearbeiter2
1874,AssessApplication,2024-10-28 14:47:55,7,Sachbearbeiter1
1874,CalculateClaim,2024-11-12 12:32:49,8,Sachbearbeiter1
1874,Write Notification,2024-11-22 10:53:12,9,Sachbearbeiter2
1874,SendNotification,2024-12-02 12:11:46,10,Sachbearbeiter3
1875,SendMailToParents,2024-09-19 22:06:35,1,System_5146
1875,ReceiveParentsData,2024-09-19 22:06:39,2,System_5147
1875,GenerateConfirmationMail,2024-09-23 14:41:52,3,System_6548
1875,SendConfirmationMail,2024-09-23 14:41:54,4,System_6549
1875,ReviewDocuments,2024-10-04 13:02:15,5,Sachbearbeiter3
1875,StoreApplication,2024-10-17 08:22:01,6,Sachbearbeiter1
1875,AssessApplication,2024-10-30 13:54:18,7,Sachbearbeiter2
1875,CalculateClaim,2024-11-14 07:47:27,8,Sachbearbeiter3
1875,Write Notification,2024-11-25 10:47:47,9,Sachbearbeiter1
1875,SendNotification,2024-12-03 10:38:19,10,Sachbearbeiter2
1876,SendMailToParents,2024-09-19 22:06:49,1,System_5148
1876,ReceiveParentsData,2024-09-19 22:06:53,2,System_5149
1876,GenerateConfirmationMail,2024-09-30 16:34:14,3,System_7307
1876,SendConfirmationMail,2024-09-30 16:34:15,4,System_7308
1876,ReviewDocuments,2024-10-14 11:00:35,5,Sachbearbeiter1
1876,RequestResubmission,2024-10-25 09:12:23,6,Sachbearbeiter1
1876,ReceiveResubmission,2024-10-25 09:17:52,7,System_8063
1876,ReviewDocuments,2024-11-11 12:28:50,8,Sachbearbeiter1
1876,RequestResubmission,2024-11-21 13:48:15,9,Sachbearbeiter1
1876,ReceiveResubmission,2024-11-21 13:56:10,10,System_8332
1876,ReviewDocuments,2024-12-03 08:08:06,11,Sachbearbeiter3
1876,StoreApplication,2024-12-09 08:36:19,12,Sachbearbeiter1
1876,AssessApplication,2024-12-11 12:27:40,13,Sachbearbeiter2
1876,CalculateClaim,2024-12-13 08:34:18,14,Sachbearbeiter2
1876,Write Notification,2024-12-16 07:54:29,15,Sachbearbeiter3
1876,SendNotification,2024-12-16 14:07:53,16,Sachbearbeiter3
1877,GenerateConfirmationMail,2024-09-19 22:07:20,1,System_5150
1877,SendConfirmationMail,2024-09-19 22:07:23,2,System_5151
1877,ReviewDocuments,2024-09-27 12:28:07,3,Sachbearbeiter2
1877,RequestResubmission,2024-10-10 13:20:34,4,Sachbearbeiter1
1877,ReceiveResubmission,2024-10-10 13:26:11,5,System_7621
1877,ReviewDocuments,2024-10-24 10:22:23,6,Sachbearbeiter1
1877,RequestResubmission,2024-11-08 07:45:55,7,Sachbearbeiter2
1877,ReceiveResubmission,2024-11-08 07:52:37,8,System_8163
1877,ReviewDocuments,2024-11-21 11:54:44,9,Sachbearbeiter1
1877,RequestResubmission,2024-11-29 14:08:37,10,Sachbearbeiter1
1877,ReceiveResubmission,2024-11-29 14:12:55,11,System_8393
1877,ReviewDocuments,2024-12-06 11:34:21,12,Sachbearbeiter1
1877,StoreApplication,2024-12-11 08:08:25,13,Sachbearbeiter2
1877,AssessApplication,2024-12-12 14:15:06,14,Sachbearbeiter2
1877,CalculateClaim,2024-12-13 13:52:15,15,Sachbearbeiter2
1877,Write Notification,2024-12-16 10:57:11,16,Sachbearbeiter2
1877,SendNotification,2024-12-16 15:32:55,17,Sachbearbeiter1
1878,SendMailToParents,2024-09-19 22:08:17,1,System_5152
1878,ReceiveParentsData,2024-09-19 22:08:20,2,System_5153
1878,GenerateConfirmationMail,2024-09-25 08:31:54,3,System_6863
1878,SendConfirmationMail,2024-09-25 08:31:56,4,System_6864
1878,ReviewDocuments,2024-10-08 11:50:37,5,Sachbearbeiter2
1878,StoreApplication,2024-10-18 12:50:59,6,Sachbearbeiter2
1878,AssessApplication,2024-11-01 12:43:21,7,Sachbearbeiter3
1878,WriteRejection,2024-11-15 12:30:15,8,Sachbearbeiter1
1878,SendRejection,2024-11-26 11:37:25,9,Sachbearbeiter3
1879,SendMailToParents,2024-09-19 22:08:21,1,System_5154
1879,ReceiveParentsData,2024-09-19 22:08:26,2,System_5155
1879,GenerateConfirmationMail,2024-09-20 15:17:32,3,System_5662
1879,SendConfirmationMail,2024-09-20 15:17:34,4,System_5663
1879,ReviewDocuments,2024-09-30 15:24:33,5,Sachbearbeiter2
1879,StoreApplication,2024-10-14 10:37:45,6,Sachbearbeiter1
1879,AssessApplication,2024-10-25 08:45:51,7,Sachbearbeiter2
1879,CalculateClaim,2024-11-08 11:47:52,8,Sachbearbeiter3
1879,Write Notification,2024-11-21 08:26:10,9,Sachbearbeiter2
1879,SendNotification,2024-11-29 12:31:52,10,Sachbearbeiter1
1880,GenerateConfirmationMail,2024-09-19 22:15:30,1,System_5160
1880,SendConfirmationMail,2024-09-19 22:15:32,2,System_5161
1880,ReviewDocuments,2024-09-27 12:38:56,3,Sachbearbeiter2
1880,RequestResubmission,2024-10-10 13:23:44,4,Sachbearbeiter3
1880,ReceiveResubmission,2024-10-10 13:27:46,5,System_7622
1880,ReviewDocuments,2024-10-29 12:47:37,6,Sachbearbeiter3
1880,StoreApplication,2024-11-13 10:55:48,7,Sachbearbeiter3
1880,AssessApplication,2024-11-22 14:21:43,8,Sachbearbeiter1
1880,CalculateClaim,2024-12-02 14:20:38,9,Sachbearbeiter3
1880,Write Notification,2024-12-06 15:47:57,10,Sachbearbeiter1
1880,SendNotification,2024-12-11 10:20:54,11,Sachbearbeiter2
1881,GenerateConfirmationMail,2024-09-19 22:20:30,1,System_5164
1881,SendConfirmationMail,2024-09-19 22:20:32,2,System_5165
1881,ReviewDocuments,2024-09-27 12:43:11,3,Sachbearbeiter1
1881,RequestResubmission,2024-10-10 13:27:46,4,Sachbearbeiter3
1881,ReceiveResubmission,2024-10-10 13:33:26,5,System_7624
1881,ReviewDocuments,2024-10-23 14:29:29,6,Sachbearbeiter1
1881,RequestResubmission,2024-11-07 12:45:30,7,Sachbearbeiter3
1881,ReceiveResubmission,2024-11-07 12:51:19,8,System_8148
1881,ReviewDocuments,2024-11-21 10:41:23,9,Sachbearbeiter3
1881,RequestResubmission,2024-11-29 13:40:21,10,Sachbearbeiter3
1881,ReceiveResubmission,2024-11-29 13:45:09,11,System_8385
1881,ReviewDocuments,2024-12-09 08:04:29,12,Sachbearbeiter3
1881,StoreApplication,2024-12-11 12:07:47,13,Sachbearbeiter2
1881,AssessApplication,2024-12-13 08:05:46,14,Sachbearbeiter2
1881,CalculateClaim,2024-12-16 07:32:20,15,Sachbearbeiter1
1881,Write Notification,2024-12-16 14:00:38,16,Sachbearbeiter3
1881,SendNotification,2024-12-17 08:13:52,17,Sachbearbeiter3
1882,SendMailToParents,2024-09-19 22:26:47,1,System_5166
1882,ReceiveParentsData,2024-09-19 22:26:51,2,System_5168
1882,GenerateConfirmationMail,2024-09-21 09:54:34,3,System_5950
1882,SendConfirmationMail,2024-09-21 09:54:37,4,System_5951
1882,ReviewDocuments,2024-10-01 15:44:33,5,Sachbearbeiter3
1882,RequestResubmission,2024-10-14 15:08:53,6,Sachbearbeiter2
1882,ReceiveResubmission,2024-10-14 15:13:49,7,System_7772
1882,ReviewDocuments,2024-11-06 13:40:21,8,Sachbearbeiter1
1882,RequestResubmission,2024-11-19 12:18:23,9,Sachbearbeiter2
1882,ReceiveResubmission,2024-11-19 12:23:48,10,System_8306
1882,ReviewDocuments,2024-12-03 10:51:58,11,Sachbearbeiter2
1882,StoreApplication,2024-12-09 10:10:07,12,Sachbearbeiter3
1882,AssessApplication,2024-12-11 13:20:49,13,Sachbearbeiter3
1882,CalculateClaim,2024-12-13 08:55:33,14,Sachbearbeiter2
1882,Write Notification,2024-12-16 08:01:30,15,Sachbearbeiter2
1882,SendNotification,2024-12-16 14:10:10,16,Sachbearbeiter2
1883,SendMailToParents,2024-09-19 22:26:51,1,System_5167
1883,ReceiveParentsData,2024-09-19 22:26:53,2,System_5169
1883,GenerateConfirmationMail,2024-09-20 01:40:30,3,System_5288
1883,SendConfirmationMail,2024-09-20 01:40:32,4,System_5289
1883,ReviewDocuments,2024-09-27 14:32:34,5,Sachbearbeiter2
1883,StoreApplication,2024-10-10 14:18:24,6,Sachbearbeiter3
1883,AssessApplication,2024-10-22 15:17:53,7,Sachbearbeiter2
1883,CalculateClaim,2024-11-06 11:49:27,8,Sachbearbeiter3
1883,Write Notification,2024-11-19 11:30:31,9,Sachbearbeiter1
1883,SendNotification,2024-11-28 08:27:33,10,Sachbearbeiter1
1884,SendMailToParents,2024-09-19 22:29:20,1,System_5170
1884,ReceiveParentsData,2024-09-19 22:29:24,2,System_5171
1884,GenerateConfirmationMail,2024-09-20 02:59:50,3,System_5313
1884,SendConfirmationMail,2024-09-20 02:59:52,4,System_5314
1884,ReviewDocuments,2024-09-27 15:18:03,5,Sachbearbeiter2
1884,StoreApplication,2024-10-10 14:39:13,6,Sachbearbeiter3
1884,AssessApplication,2024-10-22 15:50:23,7,Sachbearbeiter3
1884,WriteRejection,2024-11-06 13:58:55,8,Sachbearbeiter3
1884,SendRejection,2024-11-19 12:25:18,9,Sachbearbeiter3
1885,SendMailToParents,2024-09-19 22:32:37,1,System_5172
1885,ReceiveParentsData,2024-09-19 22:32:41,2,System_5173
1885,GenerateConfirmationMail,2024-09-22 11:24:08,3,System_6254
1885,SendConfirmationMail,2024-09-22 11:24:09,4,System_6255
1885,ReviewDocuments,2024-10-02 15:56:21,5,Sachbearbeiter1
1885,StoreApplication,2024-10-15 12:03:23,6,Sachbearbeiter3
1885,AssessApplication,2024-10-28 14:33:32,7,Sachbearbeiter2
1885,WriteRejection,2024-11-12 12:14:35,8,Sachbearbeiter2
1885,SendRejection,2024-11-22 10:45:26,9,Sachbearbeiter2
1886,SendMailToParents,2024-09-19 22:34:55,1,System_5174
1886,ReceiveParentsData,2024-09-19 22:34:58,2,System_5175
1886,GenerateConfirmationMail,2024-09-25 21:38:44,3,System_6927
1886,SendConfirmationMail,2024-09-25 21:38:47,4,System_6928
1886,ReviewDocuments,2024-10-09 08:53:45,5,Sachbearbeiter1
1886,StoreApplication,2024-10-21 11:36:10,6,Sachbearbeiter1
1886,AssessApplication,2024-11-04 15:16:03,7,Sachbearbeiter2
1886,CalculateClaim,2024-11-18 10:52:47,8,Sachbearbeiter3
1886,Write Notification,2024-11-27 11:05:22,9,Sachbearbeiter1
1886,SendNotification,2024-12-04 14:12:20,10,Sachbearbeiter3
1887,SendMailToParents,2024-09-19 22:39:22,1,System_5178
1887,ReceiveParentsData,2024-09-19 22:39:24,2,System_5179
1887,GenerateConfirmationMail,2024-09-23 03:08:48,3,System_6418
1887,SendConfirmationMail,2024-09-23 03:08:51,4,System_6419
1887,ReviewDocuments,2024-10-03 12:07:13,5,Sachbearbeiter1
1887,StoreApplication,2024-10-15 13:57:06,6,Sachbearbeiter1
1887,AssessApplication,2024-10-29 09:09:30,7,Sachbearbeiter2
1887,CalculateClaim,2024-11-13 07:59:54,8,Sachbearbeiter2
1887,Write Notification,2024-11-22 12:36:14,9,Sachbearbeiter1
1887,SendNotification,2024-12-02 12:57:26,10,Sachbearbeiter2
1888,SendMailToParents,2024-09-19 22:42:10,1,System_5182
1888,ReceiveParentsData,2024-09-19 22:42:13,2,System_5183
1888,GenerateConfirmationMail,2024-09-23 22:10:25,3,System_6631
1888,SendConfirmationMail,2024-09-23 22:10:27,4,System_6632
1888,ReviewDocuments,2024-10-07 08:37:46,5,Sachbearbeiter1
1888,StoreApplication,2024-10-17 12:51:53,6,Sachbearbeiter1
1888,AssessApplication,2024-10-31 08:38:02,7,Sachbearbeiter1
1888,WriteRejection,2024-11-14 11:54:37,8,Sachbearbeiter1
1888,SendRejection,2024-11-25 13:58:29,9,Sachbearbeiter2
1889,SendMailToParents,2024-09-19 22:47:58,1,System_5184
1889,ReceiveParentsData,2024-09-19 22:48:01,2,System_5185
1889,GenerateConfirmationMail,2024-09-22 05:21:52,3,System_6180
1889,SendConfirmationMail,2024-09-22 05:21:54,4,System_6181
1889,ReviewDocuments,2024-10-02 13:50:10,5,Sachbearbeiter1
1889,RequestResubmission,2024-10-15 10:16:26,6,Sachbearbeiter3
1889,ReceiveResubmission,2024-10-15 10:22:21,7,System_7831
1889,ReviewDocuments,2024-10-30 15:37:13,8,Sachbearbeiter3
1889,StoreApplication,2024-11-14 09:39:07,9,Sachbearbeiter3
1889,AssessApplication,2024-11-25 12:00:54,10,Sachbearbeiter1
1889,CalculateClaim,2024-12-03 11:18:21,11,Sachbearbeiter1
1889,Write Notification,2024-12-09 10:23:21,12,Sachbearbeiter1
1889,SendNotification,2024-12-11 13:29:09,13,Sachbearbeiter2
1890,SendMailToParents,2024-09-19 22:52:52,1,System_5188
1890,ReceiveParentsData,2024-09-19 22:52:54,2,System_5189
1890,GenerateConfirmationMail,2024-09-23 09:31:26,3,System_6498
1890,SendConfirmationMail,2024-09-23 09:31:29,4,System_6499
1890,ReviewDocuments,2024-10-04 07:38:15,5,Sachbearbeiter2
1890,RequestResubmission,2024-10-16 09:56:36,6,Sachbearbeiter2
1890,ReceiveResubmission,2024-10-16 10:02:49,7,System_7897
1890,ReviewDocuments,2024-11-08 10:04:03,8,Sachbearbeiter2
1890,StoreApplication,2024-11-21 07:40:49,9,Sachbearbeiter1
1890,AssessApplication,2024-11-29 11:33:22,10,Sachbearbeiter2
1890,CalculateClaim,2024-12-05 15:55:20,11,Sachbearbeiter3
1890,Write Notification,2024-12-10 14:08:11,12,Sachbearbeiter3
1890,SendNotification,2024-12-12 12:55:22,13,Sachbearbeiter3
1891,SendMailToParents,2024-09-19 22:52:55,1,System_5190
1891,ReceiveParentsData,2024-09-19 22:52:58,2,System_5191
1891,GenerateConfirmationMail,2024-09-27 05:51:14,3,System_7057
1891,SendConfirmationMail,2024-09-27 05:51:16,4,System_7058
1891,ReviewDocuments,2024-10-10 10:19:42,5,Sachbearbeiter2
1891,RequestResubmission,2024-10-22 10:38:06,6,Sachbearbeiter1
1891,ReceiveResubmission,2024-10-22 10:42:40,7,System_8021
1891,ReviewDocuments,2024-11-14 14:42:26,8,Sachbearbeiter1
1891,RequestResubmission,2024-11-25 15:08:03,9,Sachbearbeiter2
1891,ReceiveResubmission,2024-11-25 15:14:39,10,System_8356
1891,ReviewDocuments,2024-12-06 11:09:34,11,Sachbearbeiter2
1891,RequestResubmission,2024-12-11 07:55:50,12,Sachbearbeiter1
1891,ReceiveResubmission,2024-12-11 08:02:18,13,System_8482
1891,ReviewDocuments,2024-12-16 13:04:41,14,Sachbearbeiter1
1891,StoreApplication,2024-12-17 08:00:50,15,Sachbearbeiter1
1891,AssessApplication,2024-12-17 09:52:35,16,Sachbearbeiter1
1891,CalculateClaim,2024-12-17 11:13:01,17,Sachbearbeiter2
1891,Write Notification,2024-12-17 12:26:52,18,Sachbearbeiter1
1891,SendNotification,2024-12-17 13:00:15,19,Sachbearbeiter3
1892,SendMailToParents,2024-09-19 22:56:52,1,System_5192
1892,ReceiveParentsData,2024-09-19 22:56:57,2,System_5193
1892,GenerateConfirmationMail,2024-09-21 05:04:50,3,System_5868
1892,SendConfirmationMail,2024-09-21 05:04:51,4,System_5869
1892,ReviewDocuments,2024-10-01 13:20:57,5,Sachbearbeiter1
1892,RequestResubmission,2024-10-14 14:19:12,6,Sachbearbeiter1
1892,ReceiveResubmission,2024-10-14 14:25:24,7,System_7754
1892,ReviewDocuments,2024-10-30 10:18:58,8,Sachbearbeiter1
1892,RequestResubmission,2024-11-13 14:54:12,9,Sachbearbeiter3
1892,ReceiveResubmission,2024-11-13 14:59:32,10,System_8226
1892,ReviewDocuments,2024-11-29 11:19:20,11,Sachbearbeiter3
1892,RequestResubmission,2024-12-05 15:49:39,12,Sachbearbeiter2
1892,ReceiveResubmission,2024-12-05 15:54:35,13,System_8440
1892,ReviewDocuments,2024-12-10 13:42:51,14,Sachbearbeiter3
1892,StoreApplication,2024-12-12 12:51:53,15,Sachbearbeiter2
1892,AssessApplication,2024-12-13 12:43:46,16,Sachbearbeiter2
1892,WriteRejection,2024-12-16 10:09:33,17,Sachbearbeiter1
1892,SendRejection,2024-12-16 15:08:13,18,Sachbearbeiter1
1893,SendMailToParents,2024-09-19 23:02:47,1,System_5196
1893,ReceiveParentsData,2024-09-19 23:02:51,2,System_5197
1893,GenerateConfirmationMail,2024-09-23 20:17:38,3,System_6603
1893,SendConfirmationMail,2024-09-23 20:17:41,4,System_6604
1893,ReviewDocuments,2024-10-07 07:45:07,5,Sachbearbeiter1
1893,RequestResubmission,2024-10-17 12:33:29,6,Sachbearbeiter1
1893,ReceiveResubmission,2024-10-17 12:40:19,7,System_7922
1893,ReviewDocuments,2024-11-21 13:26:20,8,Sachbearbeiter3
1893,RequestResubmission,2024-11-29 15:03:17,9,Sachbearbeiter2
1893,ReceiveResubmission,2024-11-29 15:07:56,10,System_8395
1893,ReviewDocuments,2024-12-10 08:37:44,11,Sachbearbeiter2
1893,StoreApplication,2024-12-12 09:50:46,12,Sachbearbeiter1
1893,AssessApplication,2024-12-13 11:02:30,13,Sachbearbeiter3
1893,CalculateClaim,2024-12-16 09:18:48,14,Sachbearbeiter2
1893,Write Notification,2024-12-16 14:58:09,15,Sachbearbeiter3
1893,SendNotification,2024-12-17 08:40:19,16,Sachbearbeiter1
1894,SendMailToParents,2024-09-19 23:03:17,1,System_5198
1894,ReceiveParentsData,2024-09-19 23:03:19,2,System_5199
1894,GenerateConfirmationMail,2024-10-05 11:24:38,3,System_7423
1894,SendConfirmationMail,2024-10-05 11:24:41,4,System_7424
1894,ReviewDocuments,2024-10-17 10:54:49,5,Sachbearbeiter3
1894,StoreApplication,2024-10-30 15:46:44,6,Sachbearbeiter3
1894,AssessApplication,2024-11-14 09:41:51,7,Sachbearbeiter3
1894,WriteRejection,2024-11-25 12:08:07,8,Sachbearbeiter3
1894,SendRejection,2024-12-03 11:20:47,9,Sachbearbeiter3
1895,SendMailToParents,2024-09-19 23:04:18,1,System_5200
1895,ReceiveParentsData,2024-09-19 23:04:23,2,System_5201
1895,GenerateConfirmationMail,2024-09-23 06:55:47,3,System_6456
1895,SendConfirmationMail,2024-09-23 06:55:49,4,System_6457
1895,ReviewDocuments,2024-10-03 13:16:50,5,Sachbearbeiter2
1895,RequestResubmission,2024-10-15 14:20:21,6,Sachbearbeiter2
1895,ReceiveResubmission,2024-10-15 14:27:32,7,System_7891
1895,ReviewDocuments,2024-11-11 12:19:02,8,Sachbearbeiter1
1895,StoreApplication,2024-11-21 13:46:17,9,Sachbearbeiter3
1895,AssessApplication,2024-11-29 15:40:43,10,Sachbearbeiter1
1895,CalculateClaim,2024-12-06 10:44:03,11,Sachbearbeiter3
1895,Write Notification,2024-12-11 07:50:51,12,Sachbearbeiter1
1895,SendNotification,2024-12-12 13:57:42,13,Sachbearbeiter1
1896,SendMailToParents,2024-09-19 23:11:11,1,System_5208
1896,ReceiveParentsData,2024-09-19 23:11:14,2,System_5209
1896,GenerateConfirmationMail,2024-09-26 12:49:15,3,System_6998
1896,SendConfirmationMail,2024-09-26 12:49:16,4,System_6999
1896,ReviewDocuments,2024-10-09 14:36:23,5,Sachbearbeiter1
1896,RequestResubmission,2024-10-21 15:27:34,6,Sachbearbeiter3
1896,ReceiveResubmission,2024-10-21 15:33:59,7,System_8009
1896,ReviewDocuments,2024-11-11 08:05:35,8,Sachbearbeiter1
1896,StoreApplication,2024-11-21 12:07:15,9,Sachbearbeiter1
1896,AssessApplication,2024-11-29 14:11:34,10,Sachbearbeiter3
1896,CalculateClaim,2024-12-06 09:50:34,11,Sachbearbeiter3
1896,Write Notification,2024-12-11 07:30:13,12,Sachbearbeiter1
1896,SendNotification,2024-12-12 13:45:39,13,Sachbearbeiter1
1897,SendMailToParents,2024-09-19 23:11:47,1,System_5210
1897,ReceiveParentsData,2024-09-19 23:11:49,2,System_5211
1897,GenerateConfirmationMail,2024-09-22 06:54:00,3,System_6204
1897,SendConfirmationMail,2024-09-22 06:54:02,4,System_6205
1897,ReviewDocuments,2024-10-02 14:29:44,5,Sachbearbeiter3
1897,RequestResubmission,2024-10-15 10:33:19,6,Sachbearbeiter1
1897,ReceiveResubmission,2024-10-15 10:39:08,7,System_7837
1897,ReviewDocuments,2024-10-30 13:16:00,8,Sachbearbeiter2
1897,StoreApplication,2024-11-14 07:33:00,9,Sachbearbeiter3
1897,AssessApplication,2024-11-25 10:32:34,10,Sachbearbeiter2
1897,CalculateClaim,2024-12-03 10:15:36,11,Sachbearbeiter3
1897,Write Notification,2024-12-09 09:58:33,12,Sachbearbeiter3
1897,SendNotification,2024-12-11 13:15:19,13,Sachbearbeiter3
1898,SendMailToParents,2024-09-19 23:12:35,1,System_5212
1898,ReceiveParentsData,2024-09-19 23:12:40,2,System_5213
1898,GenerateConfirmationMail,2024-09-21 04:27:49,3,System_5858
1898,SendConfirmationMail,2024-09-21 04:27:51,4,System_5859
1898,ReviewDocuments,2024-10-01 13:02:03,5,Sachbearbeiter2
1898,RequestResubmission,2024-10-14 14:11:50,6,Sachbearbeiter3
