case_id,activity,enable_time,start_time,end_time,resource
1727,CalculateClaim,2024-11-26 12:22:35.364741+00:00,2024-12-04 08:19:27.322155+00:00,2024-12-04 08:31:21.770263+00:00,Sachbearbeiter1
1045,SendNotification,2024-11-26 12:25:14.648723+00:00,2024-12-04 08:19:51.964833+00:00,2024-12-04 08:23:21.099350+00:00,Sachbearbeiter2
1196,SendNotification,2024-11-26 12:28:44.045332+00:00,2024-12-04 08:23:21.099350+00:00,2024-12-04 08:25:45.167196+00:00,Sachbearbeiter2
517,AssessApplication,2024-11-26 12:30:24.902080+00:00,2024-12-04 08:25:45.167196+00:00,2024-12-04 08:35:03.793328+00:00,Sachbearbeiter2
1966,SendNotification,2024-11-26 12:36:09.947224+00:00,2024-12-04 08:29:11.514235+00:00,2024-12-04 08:31:26.537930+00:00,Sachbearbeiter3
626,Write Notification,2024-11-26 12:36:51.049550+00:00,2024-12-04 08:31:21.770263+00:00,2024-12-04 08:35:23.899798+00:00,Sachbearbeiter1
1249,AssessApplication,2024-11-26 12:38:28.933673+00:00,2024-12-04 08:31:26.537930+00:00,2024-12-04 08:47:00.660825+00:00,Sachbearbeiter3
1678,AssessApplication,2024-11-26 12:38:38.974796+00:00,2024-12-04 08:35:03.793328+00:00,2024-12-04 08:47:32.592025+00:00,Sachbearbeiter2
1158,AssessApplication,2024-11-26 12:40:58.750855+00:00,2024-12-04 08:35:23.899798+00:00,2024-12-04 08:46:03.633028+00:00,Sachbearbeiter1
1272,Write Notification,2024-11-26 12:41:48.209698+00:00,2024-12-04 08:46:03.633028+00:00,2024-12-04 08:52:03.306782+00:00,Sachbearbeiter1
181,AssessApplication,2024-11-26 12:44:18.686633+00:00,2024-12-04 08:47:00.660825+00:00,2024-12-04 08:57:45.154119+00:00,Sachbearbeiter3
817,ReceiveResubmission,2024-11-26 12:45:48.040667+00:00,2024-11-26 12:45:48.040667+00:00,2024-12-02 07:24:41.056679+00:00,System_8362
404,AssessApplication,2024-11-26 12:46:07.240968+00:00,2024-12-04 08:47:32.592025+00:00,2024-12-04 09:00:18.561415+00:00,Sachbearbeiter2
1692,ReceiveResubmission,2024-11-26 12:46:32.279584+00:00,2024-11-26 12:46:32.279584+00:00,2024-11-30 02:26:29.512387+00:00,System_8363
1005,AssessApplication,2024-11-26 12:47:34.798655+00:00,2024-12-04 08:52:03.306782+00:00,2024-12-04 08:58:15.666437+00:00,Sachbearbeiter1
1234,AssessApplication,2024-11-26 12:50:09.089734+00:00,2024-12-04 08:57:45.154119+00:00,2024-12-04 09:03:24.202406+00:00,Sachbearbeiter3
470,ReceiveResubmission,2024-11-26 12:50:46.022267+00:00,2024-11-26 12:50:46.022267+00:00,2024-11-28 09:18:18.904243+00:00,System_8364
1327,ReceiveResubmission,2024-11-26 12:52:06.807224+00:00,2024-11-26 12:52:06.807224+00:00,2024-12-04 20:51:04.461513+00:00,System_8365
1315,AssessApplication,2024-11-26 12:52:42.941784+00:00,2024-12-04 08:58:15.666437+00:00,2024-12-04 09:13:34.026338+00:00,Sachbearbeiter1
949,AssessApplication,2024-11-26 12:53:04.766110+00:00,2024-12-04 09:00:18.561415+00:00,2024-12-04 09:06:28.133231+00:00,Sachbearbeiter2
1439,AssessApplication,2024-11-26 12:54:29.748915+00:00,2024-12-04 09:03:24.202406+00:00,2024-12-04 09:13:10.026567+00:00,Sachbearbeiter3
902,AssessApplication,2024-11-26 12:54:29.988741+00:00,2024-12-04 09:06:28.133231+00:00,2024-12-04 09:19:29.803367+00:00,Sachbearbeiter2
1639,AssessApplication,2024-11-26 12:55:34.363820+00:00,2024-12-04 09:13:10.026567+00:00,2024-12-04 09:20:02.809558+00:00,Sachbearbeiter3
1210,AssessApplication,2024-11-26 12:55:50.555311+00:00,2024-12-04 09:13:34.026338+00:00,2024-12-04 09:23:00.482532+00:00,Sachbearbeiter1
212,CalculateClaim,2024-11-26 13:04:24.974552+00:00,2024-12-04 09:19:29.803367+00:00,2024-12-04 09:34:42.954305+00:00,Sachbearbeiter2
1607,CalculateClaim,2024-11-26 13:11:08.248224+00:00,2024-12-04 09:20:02.809558+00:00,2024-12-04 09:39:11.987901+00:00,Sachbearbeiter3
452,WriteRejection,2024-11-26 13:16:55.320097+00:00,2024-12-04 09:23:00.482532+00:00,2024-12-04 09:28:11.026858+00:00,Sachbearbeiter1
1505,CalculateClaim,2024-11-26 13:17:26.717452+00:00,2024-12-04 09:28:11.026858+00:00,2024-12-04 09:45:24.269365+00:00,Sachbearbeiter1
1568,CalculateClaim,2024-11-26 13:17:31.919137+00:00,2024-12-04 09:34:42.954305+00:00,2024-12-04 09:42:57.363655+00:00,Sachbearbeiter2
1407,CalculateClaim,2024-11-26 13:22:44.445655+00:00,2024-12-04 09:39:11.987901+00:00,2024-12-04 09:55:38.801624+00:00,Sachbearbeiter3
1618,CalculateClaim,2024-11-26 13:30:33.327403+00:00,2024-12-04 09:42:57.363655+00:00,2024-12-04 10:01:52.708455+00:00,Sachbearbeiter2
271,CalculateClaim,2024-11-26 13:33:48.956108+00:00,2024-12-04 09:45:24.269365+00:00,2024-12-04 10:01:19.128113+00:00,Sachbearbeiter1
1478,CalculateClaim,2024-11-26 13:35:11.050180+00:00,2024-12-04 09:55:38.801624+00:00,2024-12-04 10:09:19.657367+00:00,Sachbearbeiter3
10,CalculateClaim,2024-11-26 13:38:38.544917+00:00,2024-12-04 10:01:19.128113+00:00,2024-12-04 10:12:08.308339+00:00,Sachbearbeiter1
1596,CalculateClaim,2024-11-26 13:44:47.993083+00:00,2024-12-04 10:01:52.708455+00:00,2024-12-04 10:16:12.120543+00:00,Sachbearbeiter2
263,WriteRejection,2024-11-26 13:46:24.049900+00:00,2024-12-04 10:09:19.657367+00:00,2024-12-04 10:13:50.702781+00:00,Sachbearbeiter3
1721,CalculateClaim,2024-11-26 13:53:12.666257+00:00,2024-12-04 10:12:08.308339+00:00,2024-12-04 10:31:02.003167+00:00,Sachbearbeiter1
889,CalculateClaim,2024-11-26 13:55:37.734391+00:00,2024-12-04 10:13:50.702781+00:00,2024-12-04 10:28:17.869187+00:00,Sachbearbeiter3
566,WriteRejection,2024-11-26 13:59:25.459587+00:00,2024-12-04 10:16:12.120543+00:00,2024-12-04 10:19:20.057219+00:00,Sachbearbeiter2
727,CalculateClaim,2024-11-26 14:02:51.716768+00:00,2024-12-04 10:19:20.057219+00:00,2024-12-04 10:37:11.655293+00:00,Sachbearbeiter2
225,CalculateClaim,2024-11-26 14:03:28.549020+00:00,2024-12-04 10:28:17.869187+00:00,2024-12-04 10:36:07.948711+00:00,Sachbearbeiter3
1143,CalculateClaim,2024-11-26 14:05:53.744345+00:00,2024-12-04 10:31:02.003167+00:00,2024-12-04 10:46:52.983832+00:00,Sachbearbeiter1
1665,CalculateClaim,2024-11-26 14:10:58.364103+00:00,2024-12-04 10:36:07.948711+00:00,2024-12-04 10:53:42.339526+00:00,Sachbearbeiter3
1777,WriteRejection,2024-11-26 14:11:53.119670+00:00,2024-12-04 10:37:11.655293+00:00,2024-12-04 10:42:31.915307+00:00,Sachbearbeiter2
1151,CalculateClaim,2024-11-26 14:18:07.151941+00:00,2024-12-04 10:42:31.915307+00:00,2024-12-04 10:58:32.099716+00:00,Sachbearbeiter2
802,CalculateClaim,2024-11-26 14:18:53.900241+00:00,2024-12-04 10:46:52.983832+00:00,2024-12-04 11:02:06.101427+00:00,Sachbearbeiter1
413,CalculateClaim,2024-11-26 14:24:28.670382+00:00,2024-12-04 10:53:42.339526+00:00,2024-12-04 11:05:54.536274+00:00,Sachbearbeiter3
1773,CalculateClaim,2024-11-26 14:26:21.251552+00:00,2024-12-04 10:58:32.099716+00:00,2024-12-04 11:12:32.298591+00:00,Sachbearbeiter2
603,CalculateClaim,2024-11-26 14:26:43.042456+00:00,2024-12-04 11:02:06.101427+00:00,2024-12-04 11:18:52.148430+00:00,Sachbearbeiter1
1642,CalculateClaim,2024-11-26 14:34:01.516239+00:00,2024-12-04 11:05:54.536274+00:00,2024-12-04 11:20:10.278994+00:00,Sachbearbeiter3
1578,WriteRejection,2024-11-26 14:34:29.467185+00:00,2024-12-04 11:12:32.298591+00:00,2024-12-04 11:16:52.363742+00:00,Sachbearbeiter2
1008,StoreApplication,2024-11-26 14:37:02.638964+00:00,2024-12-04 11:16:52.363742+00:00,2024-12-04 11:19:24.311291+00:00,Sachbearbeiter2
360,StoreApplication,2024-11-26 14:42:26.628277+00:00,2024-12-04 11:18:52.148430+00:00,2024-12-04 11:20:51.466447+00:00,Sachbearbeiter1
1061,RequestResubmission,2024-11-26 14:44:41.839020+00:00,2024-12-04 11:19:24.311291+00:00,2024-12-04 11:25:11.496906+00:00,Sachbearbeiter2
1092,StoreApplication,2024-11-26 14:46:13.846153+00:00,2024-12-04 11:20:10.278994+00:00,2024-12-04 11:21:18.985770+00:00,Sachbearbeiter3
1844,RequestResubmission,2024-11-26 14:56:49.864278+00:00,2024-12-04 11:20:51.466447+00:00,2024-12-04 11:28:46.248710+00:00,Sachbearbeiter1
1637,StoreApplication,2024-11-26 14:56:54.994735+00:00,2024-12-04 11:21:18.985770+00:00,2024-12-04 11:23:52.620620+00:00,Sachbearbeiter3
1104,StoreApplication,2024-11-26 14:57:51.400703+00:00,2024-12-04 11:23:52.620620+00:00,2024-12-04 11:26:34.872060+00:00,Sachbearbeiter3
1868,StoreApplication,2024-11-26 15:06:14.489694+00:00,2024-12-04 11:25:11.496906+00:00,2024-12-04 11:27:43.918499+00:00,Sachbearbeiter2
435,StoreApplication,2024-11-26 15:06:36.774863+00:00,2024-12-04 11:26:34.872060+00:00,2024-12-04 11:28:21.138057+00:00,Sachbearbeiter3
568,RequestResubmission,2024-11-26 15:11:21.067633+00:00,2024-12-04 11:27:43.918499+00:00,2024-12-04 11:32:03.020171+00:00,Sachbearbeiter2
770,StoreApplication,2024-11-26 15:14:32.922176+00:00,2024-12-04 11:28:21.138057+00:00,2024-12-04 11:30:21.017760+00:00,Sachbearbeiter3
1016,StoreApplication,2024-11-26 15:16:28.075981+00:00,2024-12-04 11:28:46.248710+00:00,2024-12-04 11:31:25.355286+00:00,Sachbearbeiter1
1294,StoreApplication,2024-11-26 15:19:26.779686+00:00,2024-12-04 11:30:21.017760+00:00,2024-12-04 11:31:57.907595+00:00,Sachbearbeiter3
794,RequestResubmission,2024-11-26 15:22:54.556569+00:00,2024-12-04 11:31:25.355286+00:00,2024-12-04 11:36:06.173100+00:00,Sachbearbeiter1
1041,StoreApplication,2024-11-26 15:24:01.362003+00:00,2024-12-04 11:31:57.907595+00:00,2024-12-04 11:33:23.751882+00:00,Sachbearbeiter3
1836,StoreApplication,2024-11-26 15:27:41.398633+00:00,2024-12-04 11:32:03.020171+00:00,2024-12-04 11:33:24.846622+00:00,Sachbearbeiter2
1556,StoreApplication,2024-11-26 15:31:50.655147+00:00,2024-12-04 11:33:23.751882+00:00,2024-12-04 11:35:26.661643+00:00,Sachbearbeiter3
191,StoreApplication,2024-11-26 15:35:11.953388+00:00,2024-12-04 11:33:24.846622+00:00,2024-12-04 11:35:24.201350+00:00,Sachbearbeiter2
1107,StoreApplication,2024-11-26 15:36:21.066951+00:00,2024-12-04 11:35:24.201350+00:00,2024-12-04 11:37:18.011058+00:00,Sachbearbeiter2
1906,RequestResubmission,2024-11-26 15:43:15.135690+00:00,2024-12-04 11:35:26.661643+00:00,2024-12-04 11:40:44.703632+00:00,Sachbearbeiter3
1612,RequestResubmission,2024-11-26 15:44:25.650607+00:00,2024-12-04 11:36:06.173100+00:00,2024-12-04 11:40:28.901409+00:00,Sachbearbeiter1
157,RequestResubmission,2024-11-26 15:47:27.866550+00:00,2024-12-04 11:37:18.011058+00:00,2024-12-04 11:43:15.853610+00:00,Sachbearbeiter2
951,StoreApplication,2024-11-26 15:53:34.296560+00:00,2024-12-04 11:40:28.901409+00:00,2024-12-04 11:41:49.384934+00:00,Sachbearbeiter1
325,StoreApplication,2024-11-26 15:55:32.701926+00:00,2024-12-04 11:40:44.703632+00:00,2024-12-04 11:43:07.417656+00:00,Sachbearbeiter3
1751,StoreApplication,2024-11-26 15:57:35.237619+00:00,2024-12-04 11:41:49.384934+00:00,2024-12-04 11:44:21.777315+00:00,Sachbearbeiter1
1920,ReviewDocuments,2024-11-26 21:41:05.639014+00:00,2024-12-04 11:43:07.417656+00:00,2024-12-04 11:48:43.158367+00:00,Sachbearbeiter3
790,StoreApplication,2024-11-27 07:30:10.558083+00:00,2024-12-04 11:43:15.853610+00:00,2024-12-04 11:44:44.889813+00:00,Sachbearbeiter2
1613,RequestResubmission,2024-11-27 07:32:18.083161+00:00,2024-12-04 11:44:21.777315+00:00,2024-12-04 11:49:20.746668+00:00,Sachbearbeiter1
1387,StoreApplication,2024-11-27 07:34:34.979087+00:00,2024-12-04 11:44:44.889813+00:00,2024-12-04 11:46:15.042058+00:00,Sachbearbeiter2
734,StoreApplication,2024-11-27 07:36:45.526635+00:00,2024-12-04 11:46:15.042058+00:00,2024-12-04 11:48:15.015473+00:00,Sachbearbeiter2
1824,StoreApplication,2024-11-27 07:42:18.678853+00:00,2024-12-04 11:48:15.015473+00:00,2024-12-04 11:49:49.983481+00:00,Sachbearbeiter2
1302,RequestResubmission,2024-11-27 07:46:04.733656+00:00,2024-12-04 11:48:43.158367+00:00,2024-12-04 11:54:19.174175+00:00,Sachbearbeiter3
1873,StoreApplication,2024-11-27 07:47:39.194769+00:00,2024-12-04 11:49:20.746668+00:00,2024-12-04 11:51:39.803788+00:00,Sachbearbeiter1
868,ReceiveResubmission,2024-11-27 07:48:01.514511+00:00,2024-11-27 07:48:01.514511+00:00,2024-11-28 15:20:08.795477+00:00,System_8366
991,CalculateClaim,2024-11-27 07:57:34.112563+00:00,2024-12-04 11:49:49.983481+00:00,2024-12-04 12:06:01.996069+00:00,Sachbearbeiter2
1308,CalculateClaim,2024-11-27 07:58:22.744446+00:00,2024-12-04 11:51:39.803788+00:00,2024-12-04 12:00:35.721991+00:00,Sachbearbeiter1
1220,CalculateClaim,2024-11-27 08:00:03.951067+00:00,2024-12-04 11:54:19.174175+00:00,2024-12-04 12:11:21.629159+00:00,Sachbearbeiter3
1989,ReviewDocuments,2024-11-27 08:02:08.017448+00:00,2024-12-04 12:00:35.721991+00:00,2024-12-04 12:10:37.297885+00:00,Sachbearbeiter1
386,WriteRejection,2024-11-27 08:06:25.063085+00:00,2024-12-04 12:06:01.996069+00:00,2024-12-04 12:10:09.810777+00:00,Sachbearbeiter2
1022,WriteRejection,2024-11-27 08:07:46.591663+00:00,2024-12-04 12:10:09.810777+00:00,2024-12-04 12:14:42.042879+00:00,Sachbearbeiter2
1708,CalculateClaim,2024-11-27 08:07:47.093170+00:00,2024-12-04 12:10:37.297885+00:00,2024-12-04 12:22:01.560523+00:00,Sachbearbeiter1
1443,CalculateClaim,2024-11-27 08:14:56.397319+00:00,2024-12-04 12:11:21.629159+00:00,2024-12-04 12:25:53.030481+00:00,Sachbearbeiter3
758,CalculateClaim,2024-11-27 08:16:30.956129+00:00,2024-12-04 12:14:42.042879+00:00,2024-12-04 12:27:18.834238+00:00,Sachbearbeiter2
1527,CalculateClaim,2024-11-27 08:18:34.941596+00:00,2024-12-04 12:22:01.560523+00:00,2024-12-04 12:32:16.795747+00:00,Sachbearbeiter1
1713,CalculateClaim,2024-11-27 08:27:21.233729+00:00,2024-12-04 12:25:53.030481+00:00,2024-12-04 12:34:21.145089+00:00,Sachbearbeiter3
1967,CalculateClaim,2024-11-27 08:31:21.824521+00:00,2024-12-04 12:27:18.834238+00:00,2024-12-04 12:43:37.954862+00:00,Sachbearbeiter2
1357,CalculateClaim,2024-11-27 08:36:22.944231+00:00,2024-12-04 12:32:16.795747+00:00,2024-12-04 12:49:37.367934+00:00,Sachbearbeiter1
1996,CalculateClaim,2024-11-27 08:39:45.317868+00:00,2024-12-04 12:34:21.145089+00:00,2024-12-04 12:48:33.202861+00:00,Sachbearbeiter3
251,ReviewDocuments,2024-11-27 08:40:07.385100+00:00,2024-12-04 12:43:37.954862+00:00,2024-12-04 12:54:50.824209+00:00,Sachbearbeiter2
897,CalculateClaim,2024-11-27 08:45:16.987966+00:00,2024-12-04 12:48:33.202861+00:00,2024-12-04 13:04:15.137022+00:00,Sachbearbeiter3
573,CalculateClaim,2024-11-27 08:48:31.103608+00:00,2024-12-04 12:49:37.367934+00:00,2024-12-04 13:05:58.437523+00:00,Sachbearbeiter1
895,WriteRejection,2024-11-27 08:54:02.905140+00:00,2024-12-04 12:54:50.824209+00:00,2024-12-04 12:58:41.774594+00:00,Sachbearbeiter2
1974,CalculateClaim,2024-11-27 09:02:52.005246+00:00,2024-12-04 12:58:41.774594+00:00,2024-12-04 13:11:32.242736+00:00,Sachbearbeiter2
511,CalculateClaim,2024-11-27 09:03:59.203905+00:00,2024-12-04 13:04:15.137022+00:00,2024-12-04 13:21:36.791398+00:00,Sachbearbeiter3
1228,CalculateClaim,2024-11-27 09:06:52.822159+00:00,2024-12-04 13:05:58.437523+00:00,2024-12-04 13:16:40.095101+00:00,Sachbearbeiter1
896,WriteRejection,2024-11-27 09:10:48.062785+00:00,2024-12-04 13:11:32.242736+00:00,2024-12-04 13:15:05.211822+00:00,Sachbearbeiter2
630,CalculateClaim,2024-11-27 09:14:13.208106+00:00,2024-12-04 13:15:05.211822+00:00,2024-12-04 13:32:35.396704+00:00,Sachbearbeiter2
1471,CalculateClaim,2024-11-27 09:17:29.031270+00:00,2024-12-04 13:16:40.095101+00:00,2024-12-04 13:32:02.265921+00:00,Sachbearbeiter1
1037,CalculateClaim,2024-11-27 09:22:22.906643+00:00,2024-12-04 13:21:36.791398+00:00,2024-12-04 13:36:39.685922+00:00,Sachbearbeiter3
1133,SendNotification,2024-11-27 09:25:57.885312+00:00,2024-12-04 13:32:02.265921+00:00,2024-12-04 13:33:53.663589+00:00,Sachbearbeiter1
1862,SendNotification,2024-11-27 09:26:31.153065+00:00,2024-12-04 13:32:35.396704+00:00,2024-12-04 13:34:09.609835+00:00,Sachbearbeiter2
1772,CalculateClaim,2024-11-27 09:29:53.865151+00:00,2024-12-04 13:33:53.663589+00:00,2024-12-04 13:49:12.211842+00:00,Sachbearbeiter1
943,Write Notification,2024-11-27 09:41:51.695964+00:00,2024-12-04 13:34:09.609835+00:00,2024-12-04 13:37:52.050038+00:00,Sachbearbeiter2
112,Write Notification,2024-11-27 09:44:35.889668+00:00,2024-12-04 13:36:39.685922+00:00,2024-12-04 13:42:03.947261+00:00,Sachbearbeiter3
316,Write Notification,2024-11-27 09:46:04.401212+00:00,2024-12-04 13:37:52.050038+00:00,2024-12-04 13:43:48.000625+00:00,Sachbearbeiter2
1316,Write Notification,2024-11-27 09:59:31.757639+00:00,2024-12-04 13:42:03.947261+00:00,2024-12-04 13:47:39.019950+00:00,Sachbearbeiter3
942,CalculateClaim,2024-11-27 10:00:28.462075+00:00,2024-12-04 13:43:48.000625+00:00,2024-12-04 13:58:36.284523+00:00,Sachbearbeiter2
1070,Write Notification,2024-11-27 10:04:28.508126+00:00,2024-12-04 13:47:39.019950+00:00,2024-12-04 13:51:17.799665+00:00,Sachbearbeiter3
1428,Write Notification,2024-11-27 10:16:17.002422+00:00,2024-12-04 13:49:12.211842+00:00,2024-12-04 13:54:08.145994+00:00,Sachbearbeiter1
880,Write Notification,2024-11-27 10:17:36.154056+00:00,2024-12-04 13:51:17.799665+00:00,2024-12-04 13:56:54.428920+00:00,Sachbearbeiter3
390,Write Notification,2024-11-27 10:19:35.358324+00:00,2024-12-04 13:54:08.145994+00:00,2024-12-04 13:58:01.937982+00:00,Sachbearbeiter1
644,Write Notification,2024-11-27 10:30:06.872199+00:00,2024-12-04 13:56:54.428920+00:00,2024-12-04 14:00:06.016219+00:00,Sachbearbeiter3
1549,Write Notification,2024-11-27 10:31:06.228559+00:00,2024-12-04 13:58:01.937982+00:00,2024-12-04 14:02:06.458731+00:00,Sachbearbeiter1
1289,SendRejection,2024-11-27 10:32:51.479986+00:00,2024-12-04 13:58:36.284523+00:00,2024-12-04 13:59:54.839023+00:00,Sachbearbeiter2
1524,Write Notification,2024-11-27 10:34:40.644964+00:00,2024-12-04 13:59:54.839023+00:00,2024-12-04 14:04:23.769901+00:00,Sachbearbeiter2
1409,SendRejection,2024-11-27 10:35:07.266448+00:00,2024-12-04 14:00:06.016219+00:00,2024-12-04 14:02:28.316059+00:00,Sachbearbeiter3
434,SendRejection,2024-11-27 10:43:05.407483+00:00,2024-12-04 14:02:06.458731+00:00,2024-12-04 14:03:55.778572+00:00,Sachbearbeiter1
100,Write Notification,2024-11-27 10:47:07.152376+00:00,2024-12-04 14:02:28.316059+00:00,2024-12-04 14:08:18.616637+00:00,Sachbearbeiter3
199,Write Notification,2024-11-27 10:47:22.620621+00:00,2024-12-04 14:03:55.778572+00:00,2024-12-04 14:07:34.888058+00:00,Sachbearbeiter1
1451,SendNotification,2024-11-27 10:53:36.018817+00:00,2024-12-04 14:04:23.769901+00:00,2024-12-04 14:05:45.510224+00:00,Sachbearbeiter2
3,SendNotification,2024-11-27 10:54:07.769090+00:00,2024-12-04 14:05:45.510224+00:00,2024-12-04 14:08:20.851890+00:00,Sachbearbeiter2
202,SendNotification,2024-11-27 10:54:16.293308+00:00,2024-12-04 14:07:34.888058+00:00,2024-12-04 14:09:39.658318+00:00,Sachbearbeiter1
1310,SendNotification,2024-11-27 10:59:13.779152+00:00,2024-12-04 14:08:18.616637+00:00,2024-12-04 14:10:04.390397+00:00,Sachbearbeiter3
1798,SendNotification,2024-11-27 11:00:54.685085+00:00,2024-12-04 14:08:20.851890+00:00,2024-12-04 14:10:01.541344+00:00,Sachbearbeiter2
305,SendNotification,2024-11-27 11:01:34.332195+00:00,2024-12-04 14:09:39.658318+00:00,2024-12-04 14:11:48.058619+00:00,Sachbearbeiter1
632,SendNotification,2024-11-27 11:03:02.563783+00:00,2024-12-04 14:10:01.541344+00:00,2024-12-04 14:11:59.851373+00:00,Sachbearbeiter2
1479,SendNotification,2024-11-27 11:05:22.937715+00:00,2024-12-04 14:10:04.390397+00:00,2024-12-04 14:12:20.759410+00:00,Sachbearbeiter3
1671,WriteRejection,2024-11-27 11:09:33.655121+00:00,2024-12-04 14:11:48.058619+00:00,2024-12-04 14:16:00.781023+00:00,Sachbearbeiter1
516,SendNotification,2024-11-27 11:09:53.537434+00:00,2024-12-04 14:11:59.851373+00:00,2024-12-04 14:13:13.402537+00:00,Sachbearbeiter2
1886,SendNotification,2024-11-27 11:11:00.064229+00:00,2024-12-04 14:12:20.759410+00:00,2024-12-04 14:14:28.127989+00:00,Sachbearbeiter3
1344,SendNotification,2024-11-27 11:13:57.051801+00:00,2024-12-04 14:13:13.402537+00:00,2024-12-04 14:15:25.082775+00:00,Sachbearbeiter2
773,SendNotification,2024-11-27 11:15:21.379201+00:00,2024-12-04 14:14:28.127989+00:00,2024-12-04 14:16:26.498050+00:00,Sachbearbeiter3
477,SendNotification,2024-11-27 11:16:23.612150+00:00,2024-12-04 14:15:25.082775+00:00,2024-12-04 14:17:00.111584+00:00,Sachbearbeiter2
1722,AssessApplication,2024-11-27 11:18:32.735368+00:00,2024-12-04 14:16:00.781023+00:00,2024-12-04 14:26:10.716496+00:00,Sachbearbeiter1
23,SendNotification,2024-11-27 11:19:47.760583+00:00,2024-12-04 14:16:26.498050+00:00,2024-12-04 14:18:15.759531+00:00,Sachbearbeiter3
1136,ReceiveResubmission,2024-11-27 11:21:13.978008+00:00,2024-11-27 11:21:13.978008+00:00,2024-11-30 03:06:39.980946+00:00,System_8367
510,ReceiveResubmission,2024-11-27 11:25:00.930160+00:00,2024-11-27 11:25:00.930160+00:00,2024-11-27 20:17:30.412366+00:00,System_8368
453,ReceiveResubmission,2024-11-27 11:26:19.744334+00:00,2024-11-27 11:26:19.744334+00:00,2024-11-29 00:06:31.131929+00:00,System_8369
643,AssessApplication,2024-11-27 11:27:19.512932+00:00,2024-12-04 14:17:00.111584+00:00,2024-12-04 14:29:45.013872+00:00,Sachbearbeiter2
1162,ReceiveResubmission,2024-11-27 11:27:46.281767+00:00,2024-11-27 11:27:46.281767+00:00,2024-12-02 02:07:02.433717+00:00,System_8370
1215,SendNotification,2024-11-27 11:31:50.003300+00:00,2024-12-04 14:18:15.759531+00:00,2024-12-04 14:19:39.623506+00:00,Sachbearbeiter3
571,SendNotification,2024-11-27 11:31:54.241781+00:00,2024-12-04 14:19:39.623506+00:00,2024-12-04 14:20:59.279973+00:00,Sachbearbeiter3
810,SendNotification,2024-11-27 11:35:01.457667+00:00,2024-12-04 14:20:59.279973+00:00,2024-12-04 14:22:44.519433+00:00,Sachbearbeiter3
1567,StoreApplication,2024-11-27 11:37:40.810716+00:00,2024-12-04 14:22:44.519433+00:00,2024-12-04 14:25:06.565254+00:00,Sachbearbeiter3
1679,SendNotification,2024-11-27 11:38:39.334430+00:00,2024-12-04 14:25:06.565254+00:00,2024-12-04 14:27:22.638927+00:00,Sachbearbeiter3
674,SendNotification,2024-11-27 11:42:32.069467+00:00,2024-12-04 14:26:10.716496+00:00,2024-12-04 14:28:02.385846+00:00,Sachbearbeiter1
